name,lat,lon,cluster,source,max_abs
lauzon-3250-can-meds,46.83,-71.16,1122,meds,3.1967622294456355
lavaltrie-15793-can-meds,45.88,-73.27,902,meds,1.6506197550935195
lawma-8764227-usa-noaa,29.4496,-91.3381,948,noaa,1.778605409390586
le_conquet-152-fra-refmar,48.3591,-4.7808,789,refmar,1.3842166440344037
le_crouesty-185-fra-refmar,47.5427,-2.8952,583,refmar,1.022838107166318
le_havre-4-fra-refmar,49.4819,0.106,964,refmar,1.8511522077865887
le_pellerin-398-fra-refmar,47.2054,-1.7651,991,refmar,2.0812639383219302
leconquet_60minute-lec-fra-cmems,48.3593,-4.7809,789,cmems,1.3847482846217385
lecrouesty_60minute-lec-fra-cmems,47.5429,-2.8954,583,cmems,1.0232030792134936
legaspi-371a-phl-uhslc,13.145,123.758,518,uhslc,0.9284532514268607
lehavre_60minute-leh-fra-cmems,49.4816,0.1056,964,cmems,1.8502462510998088
leith-lei-gbr-bodc,55.9898,-3.1817,833,bodc,1.4848985898331202
lepellerin_60minute-lep-fra-cmems,47.2054,-1.7651,991,cmems,2.0512019021886547
lerwick-293a-gbr-uhslc,60.155,-1.14,327,uhslc,0.7010144146311925
lerwick-ler-gbr-bodc,60.154,-1.1403,327,bodc,0.7326522941008979
lerwick-ler-gbr-cmems,60.1546,-1.1384,327,cmems,1.1865004855155017
les_sables_d_olonne-62-fra-refmar,46.4974,-1.7935,694,refmar,1.2077160535796894
lessablesdolonne_60minute-les-fra-cmems,46.4975,-1.7938,694,cmems,1.2052140044381936
leuchtturm_alte_wese-4094-deu-wsv,53.8633,8.1276,1102,wsv,2.846139836423879
lewes-8557380-usa-noaa,38.7828,-75.1192,882,noaa,1.5934740875314497
lewes_de-747a-usa-uhslc,38.782,-75.12,882,uhslc,1.5935016427095905
lewisetta-8635750-usa-noaa,37.9953,-76.4647,609,noaa,1.0578101927713055
liberty_island_rd2068-lir-usa-cdwr,38.3293,-121.694,1006,cdwr,2.1245449262612293
lichteiland_goeree-lichtelgre-nld-rws,51.9258,3.6697,1032,rws,2.302748993663012
lime_tree_bay-9751401-usa-noaa,17.6947,-64.7538,218,noaa,0.5731072850613211
limetree_bay-254a-usa-uhslc,17.697,-64.753,218,uhslc,0.5733958378777518
little_current_ontario-11195-can-meds,45.98,-81.93,346,meds,0.7227006377942156
liverpool-liv-gbr-cmems,53.45,-3.0167,999,cmems,2.349811989756594
liverpool_gladstone_dock-liv-gbr-bodc,53.4497,-3.0181,999,bodc,2.100665697093424
livorno-liv-ita-ispra,43.5463,10.2993,148,ispra,0.4995062814943187
lobos_de_afuera-084a-per-uhslc,-6.933,-80.717,312,uhslc,0.6836077891098936
lombrum-56130-png-bom,-2.0367,147.3753,5,bom,0.2034208340797314
lombrum_manus_is-400a-png-uhslc,-2.037,147.375,5,uhslc,0.2034208340797314
long_sault_ontario-14800-can-meds,45.03,-74.89,809,meds,1.431161964749197
longview-9440422-usa-noaa,46.1061,-122.9542,972,noaa,1.876164802292221
lord_howe-399b-aus-uhslc,-31.517,159.067,299,uhslc,0.669857681888933
lord_howe_island-57720-aus-bom,-31.5236,159.0582,299,bom,0.6975652092121479
lorne-60790-aus-bom,-38.5472,143.9888,384,bom,0.7735907438364265
los_angeles-9410660-usa-noaa,33.7199,-118.2729,154,noaa,0.7966172296001112
los_angeles_ca-567a-usa-uhslc,33.72,-118.272,154,uhslc,0.506419595821743
low_head-60948-aus-bom,-41.0651,146.7947,416,bom,0.8059446219407843
lower_escuminac-2000-can-meds,47.08,-64.88,858,meds,1.5335308642181154
lower_iroquois_ontario-14602-can-meds,44.83,-75.31,556,meds,0.981494320835125
lowestoft-low-gbr-bodc,52.4731,1.7503,1009,bodc,2.4363768860707182
lowestoft-low-gbr-cmems,52.4667,1.75,1009,cmems,2.15173768789371
lucinda_offshore-59200-aus-bom,-18.5217,146.385,752,bom,1.3064549837351112
luderitz-702a-zaf-uhslc,-26.65,15.15,492,uhslc,0.8914340571690961
ludington_mi-9087023-usa-noaa,43.9474,-86.4416,80,noaa,0.4035698003084011
luhort-91-deu-wsv,53.5714,9.6337,1159,wsv,4.307957937253693
lumut-143a-mys-uhslc,4.24,100.613,63,uhslc,0.3678206513509405
lusi-633a-chn-uhslc,32.133,121.617,954,uhslc,1.7911474015073243
lymington-lym-gbr-cco,50.7403,-1.5071,625,cco,1.084386058433494
lyttelton-667a-nzl-uhslc,-43.6,172.717,430,uhslc,0.8225246799955841
ma58-ma58-jpn-jodc_jma,27.0939,142.1947,212,jodc_jma,0.5699070929894778
maassluis-maasss-nld-rws,51.9175,4.2498,1010,rws,2.1530390280063125
mackay_outer_harbour-59510-aus-bom,-21.1167,149.2333,1078,bom,2.639435110836404
mackinaw_city_mi-9075080-usa-noaa,45.8,-84.7211,122,noaa,0.4643830587089634
macquarie_is-680c-aus-uhslc,-54.483,158.967,143,uhslc,0.4931373207277993
madang-066a-png-uhslc,-5.2,145.8,9,uhslc,0.221537079465575
madeira-715a-bra-uhslc,-2.565,-44.378,1011,uhslc,2.1558946502925624
magueyes_island-9759110-usa-noaa,17.9701,-67.0464,266,noaa,0.6265375466143195
magueyes_island_pr-246a-usa-uhslc,17.972,-67.047,266,uhslc,0.6265397753991361
maisaka-356a-jpn-uhslc,34.683,137.617,620,uhslc,1.078225928179038
maisaka-ma21-jpn-jodc_jma,34.682,137.6089,620,jodc_jma,1.1032819873316362
maizuru-hd24-jpn-jodc_jcg,35.4514,135.3178,160,jodc_jcg,0.5167436139020003
maizuru-ma55-jpn-jodc_jma,35.4767,135.387,141,jodc_jma,0.4911661889875503
majuro-005a-mhl-uhslc,7.107,171.373,41,uhslc,0.3626045956015641
majuro-005b-mhl-uhslc,7.108,171.372,41,uhslc,0.3221835614305529
majuro-67680-mhl-bom,7.106,171.3728,41,bom,0.3217592066910461
makurazaki-ma43-jpn-jodc_jma,31.2678,130.293,573,jodc_jma,1.0128987763106867
malaga-mal-esp-cmems,36.712,-4.417,66,cmems,0.3763954975836793
malaga-mala-esp-ieo,36.7127,-4.4154,66,ieo,0.6649616652077366
malakal-007b-plw-uhslc,7.33,134.463,149,uhslc,0.5006623608961311
male_hulule-108b-mdv-uhslc,4.19,73.527,6,uhslc,0.2089293352942159
malin_head-834a-irl-uhslc,55.367,-7.333,1094,uhslc,2.7920502233678106
malmo-2098-swe-smhi,55.6167,13.0,684,smhi,1.181918498972807
malmo-mal-swe-cmems,55.6167,13.0,684,cmems,1.1819184989703342
maloy-802a-nor-uhslc,61.933,5.117,494,uhslc,0.915982813384044
maloy-may-nor-nhs,61.9338,5.1133,494,nhs,0.892215759811263
mandurah_fishermans_jetty-mhman01-aus-bom,-32.5286,115.7153,271,bom,0.6341884251226106
manila-370a-phl-uhslc,14.585,120.968,629,uhslc,1.0918752963137806
manta-089b-ecu-uhslc,-0.932,-80.722,641,uhslc,1.105894347843087
manzanillo-395-mex-unam,19.0567,-104.3183,331,unam,0.7054861367962436
manzanillo-395a-mex-uhslc,19.053,-104.33,331,uhslc,0.7053555386169055
manzanillo-395b-mex-uhslc,19.063,-104.298,350,uhslc,0.7241831153382637
marblehead_oh-9063079-usa-noaa,41.5436,-82.7314,990,noaa,2.0394736532094218
marquette_cg_mi-9099018-usa-noaa,46.5456,-87.3786,52,noaa,0.3417744936100774
marsden_point-398a-nzl-uhslc,-35.833,174.5,301,uhslc,0.6708018756915326
marseille-824a-fra-uhslc,43.278,5.353,480,uhslc,0.8775448707722363
martinez-mrz-usa-cdwr,38.0276,-122.1405,1139,cdwr,3.792301659284522
marviken-2076-swe-smhi,58.5536,16.8372,245,smhi,0.5948376143755378
marviken-mar-swe-cmems,58.5536,16.8372,245,cmems,0.6231344320826563
marysville_mi-9014084-usa-noaa,42.9067,-82.4667,246,noaa,0.5983392073378275
masirah-113a-omn-uhslc,20.687,58.872,262,uhslc,0.6189064133587747
massacre_bay_ak-550a-usa-uhslc,52.833,173.2,509,uhslc,0.913469783101394
matarani-094b-per-uhslc,-17.002,-72.108,332,uhslc,0.7088015544327687
matsumaeko-0121-jpn-jodc_pahb,41.422,140.0914,338,jodc_pahb,0.7158871009770955
matsuyama-ma34-jpn-jodc_jma,33.8589,132.7122,746,jodc_jma,1.296824074333975
mawson-177a-aus-uhslc,-67.6,62.867,574,uhslc,1.014311505676146
mayport_bar_pilots_dock-8720218-usa-noaa,30.3982,-81.4279,719,noaa,1.6639385450215889
mayport_ferry_depot-8720220-usa-noaa,30.3933,-81.4317,719,noaa,1.2416328422994998
mayport_fl-753a-usa-uhslc,30.395,-81.432,719,uhslc,1.2420420060601465
mazatlan-673a-mex-uhslc,23.198,-106.422,440,uhslc,0.8344001666163818
mckay_bay_entrance-8726667-usa-noaa,27.9133,-82.425,981,noaa,2.004822717465637
melbourne_williamstown-60780-aus-bom,-37.8657,144.9165,369,bom,0.746855645674624
melilla-mel-esp-cmems,35.291,-2.918,38,cmems,0.3212927659362795
melville_bay_gove_harbour-63480-aus-bom,-12.2067,136.6717,626,bom,1.084608666123983
menominee_mi-9087088-usa-noaa,45.0959,-87.5899,133,noaa,0.4859103401075891
mera-352a-jpn-uhslc,34.917,139.817,225,uhslc,0.5752940340610003
mera-ma14-jpn-jodc_jma,34.9189,139.825,225,jodc_jma,0.9158363632314668
miami_beach-8723170-usa-da_sat,25.7683,-80.1317,519,da_sat,0.931020798134504
michipicoten_ontario-10750-can-meds,47.96,-84.9,203,meds,0.5634627360586835
middelharnis-middhns-nld-rws,51.7736,4.1924,756,rws,1.3128183465714367
midway-050a-usa-uhslc,28.217,-177.367,469,uhslc,0.865893856458481
mikuni-gs12-jpn-jodc_giaj,36.2544,136.1489,274,jodc_giaj,0.6396834171269418
milford_haven-mha-gbr-bodc,51.7074,-5.0518,723,bodc,1.2508036963203402
millport-mil-gbr-bodc,55.7498,-4.9063,884,bodc,1.6061978033140545
millport-mil-gbr-cmems,55.7497,-4.9047,884,cmems,1.6464818825407903
milner_bay_groote_eylandt-63511-aus-bom,-13.8601,136.4156,717,bom,1.786080886340012
milwaukee_wi-9087057-usa-noaa,43.002,-87.8876,285,noaa,0.6506375512678848
mina_sulman-182a-bhr-uhslc,26.233,50.6,451,uhslc,0.8526397301556058
minamiizu-hd12-jpn-jodc_jcg,34.6253,138.8864,302,jodc_jcg,0.6717722308726578
minamitorishima-049a-jpn-uhslc,24.3,153.967,838,uhslc,1.4972752552048358
minamitorishima-ma70-jpn-jodc_jma,24.2911,153.9775,838,jodc_jma,1.505994414992916
miri-388a-mys-uhslc,4.392,113.972,164,uhslc,0.5224226268164106
misumi-ma46-jpn-jodc_jma,32.623,130.4514,856,jodc_jma,1.5290982453669968
miyakejima-357a-jpn-uhslc,34.067,139.482,354,uhslc,0.7305011254066724
miyakejima-hd10-jpn-jodc_jcg,34.0672,139.4808,354,jodc_jcg,0.7729887616183636
miyakeshima-ma71-jpn-jodc_jma,34.0572,139.5439,555,jodc_jma,0.9779118428688758
miyako-ma09-jpn-jodc_jma,39.6431,141.9753,91,jodc_jma,0.4314716031994001
miyazakiko-0113-jpn-jodc_pahb,31.9028,131.4564,592,jodc_pahb,1.0401432510880897
moerdijk-moerdk-nld-rws,51.7047,4.6225,783,rws,1.3743382353456588
moji-hd17-jpn-jodc_jcg,33.9569,130.9614,630,jodc_jcg,1.0919241130617152
mokelumne_r_at_bensons_ferry_nr_thorton-ben-usa-cdwr,38.2551,-121.4401,1093,cdwr,2.782915069324001
mokuoloe-061a-usa-uhslc,21.433,-157.8,29,uhslc,0.3933594127132895
mokuoloe-1612480-usa-noaa,21.4331,-157.79,29,noaa,0.3028735481299738
mombasa-101a-ken-uhslc,-4.07,39.657,119,uhslc,0.4592820271389569
mona_island-9759938-usa-noaa,18.0899,-67.9385,251,noaa,0.6028261604539431
monbetsu-hd01-jpn-jodc_jcg,44.355,143.3583,736,jodc_jcg,1.2701462286799403
money_point-8639348-usa-noaa,36.7783,-76.3017,851,noaa,1.5157142929983838
monroe_mi-9063087-usa-noaa,41.8983,-83.3617,1072,noaa,2.592469046830378
montauk-8510560-usa-noaa,41.0483,-71.9594,936,noaa,1.7342070669077403
montauk_ny-279a-usa-uhslc,41.048,-71.96,936,uhslc,1.734259049467611
monterey-9413450-usa-noaa,36.605,-121.8881,181,noaa,0.5424436547689246
monterey_ca-555a-usa-uhslc,36.605,-121.888,181,uhslc,0.5420302140383675
montreal_jetee_1-15520-can-meds,45.5,-73.55,1136,meds,3.6361044606445967
mooloolaba-59950-aus-bom,-26.6867,153.12,114,bom,0.4552278067666747
morgans_point-8770613-usa-noaa,29.6817,-94.985,934,noaa,1.7270626287698263
morrisburg_ontario-14660-can-meds,44.89,-75.19,559,meds,0.9870228436558784
mossel_bay-185a-zaf-uhslc,-34.183,22.133,613,uhslc,1.0611275056141325
motril-mot-esp-cmems,36.72,-3.524,55,cmems,0.350739250354166
mourilyan_harbour-59140-aus-bom,-17.6,146.1167,567,bom,1.0059497119627157
mtl_rue_frontenac-15540-can-meds,45.53,-73.54,939,meds,1.7520384386575438
mumbles-mum-gbr-bodc,51.57,-3.9755,880,bodc,1.5918095497333091
muroran-hd03-jpn-jodc_jcg,42.3447,140.95,356,jodc_jcg,0.7328316457660881
murotomisaki-ma37-jpn-jodc_jma,33.2664,134.1644,792,jodc_jma,1.3893967771544256
mutsuogawara-0110-jpn-jodc_pahb,40.9264,141.388,120,jodc_pahb,0.4618170988162621
nagasaki-362a-jpn-uhslc,32.733,129.867,541,uhslc,0.9643632107166056
nagasaki-ma49-jpn-jodc_jma,32.735,129.8661,541,jodc_jma,0.9644731477187096
nagoya-ma22-jpn-jodc_jma,35.0914,136.8808,886,jodc_jma,1.609515938722823
naha-355a-jpn-uhslc,26.217,127.667,351,uhslc,0.7258232376502176
naha-ma44-jpn-jodc_jma,26.2133,127.6653,351,jodc_jma,0.7276444864864119
nakano_shima-345a-jpn-uhslc,29.842,129.842,501,uhslc,0.9038135827374466
nakanoshima-hd28-jpn-jodc_jcg,29.842,129.8478,501,jodc_jcg,0.9117428704009514
nakatoshima-hd30-jpn-jodc_jcg,34.118,133.0011,866,jodc_jcg,1.556513542271807
nanaoko-0106-jpn-jodc_pahb,37.0495,136.9683,92,jodc_pahb,0.4328423360898553
nantes_usine_brulee-399-fra-refmar,47.1934,-1.6337,1104,refmar,2.892975316358304
nantucket_island-8449130-usa-noaa,41.2853,-70.0964,743,noaa,1.2889574663999703
nantucket_ma-743a-usa-uhslc,41.285,-70.097,743,uhslc,1.2892615696688383
napier-668a-nzl-uhslc,-39.483,176.917,170,uhslc,0.5238078009989052
naples-8725110-usa-noaa,26.1317,-81.8075,879,noaa,1.5882875161904924
naples_fl-757a-usa-uhslc,26.13,-81.807,879,uhslc,1.5873622129213552
napoli-nap-ita-ispra,40.8414,14.2692,705,ispra,1.2183885312415494
nardana_patches-58178-aus-bom,-10.5048,142.2438,167,bom,0.5232863123339452
narvik-nvk-nor-nhs,68.4283,17.4258,830,nhs,1.472570874358224
national_steel-nsl-usa-cdwr,38.1221,-121.8881,887,cdwr,1.6105599074200616
nauru-004a-nru-uhslc,-0.528,166.905,342,uhslc,1.0035227203543695
nauru-004b-nru-uhslc,-0.532,166.91,342,uhslc,0.7199852311218377
nauru-67640-nru-bom,-0.5317,166.9101,342,bom,0.7211213818951552
nawiliwili-058a-usa-uhslc,21.967,-159.35,142,uhslc,0.4921547058217092
nawiliwili-1611400-usa-noaa,21.9544,-159.3561,142,noaa,0.49201628447652
naze-359a-jpn-uhslc,28.4,129.498,400,uhslc,0.8380012409671097
naze-hd22-jpn-jodc_jcg,28.3992,129.4978,400,jodc_jcg,0.7913790281891538
neah_bay-9443090-usa-noaa,48.3703,-124.6019,718,noaa,1.597528554981411
neah_bay_wa-558a-usa-uhslc,48.368,-124.617,718,uhslc,1.237451942388876
nelson-077a-nzl-uhslc,-41.267,173.267,433,uhslc,0.8313736022358774
nes-nes-nld-rws,53.4299,5.7589,1103,rws,2.882070834781701
neuville-3280-can-meds,46.7,-71.57,1082,meds,2.684316035654932
new_haven-8465705-usa-noaa,41.2833,-72.9083,1069,noaa,2.569314646607725
new_london-8461490-usa-noaa,41.3614,-72.09,945,noaa,1.7694383103910227
new_london_ct-744a-usa-uhslc,41.355,-72.087,945,uhslc,1.7693023216064845
new_westminster_bc-7654-can-meds,49.2,-122.91,893,meds,1.625056775806947
new_york_ny-745a-usa-uhslc,40.7,-74.015,1071,uhslc,2.599035835409788
newbold-8548989-usa-noaa,40.1373,-74.7519,1079,noaa,2.6426431854612846
newcastle-60310-aus-bom,-32.9238,151.7889,405,bom,0.7963647128597223
newhaven-new-gbr-cmems,50.7833,0.0667,656,cmems,1.1209784568945962
newhaven-nha-gbr-bodc,50.7818,0.057,656,bodc,1.222798559242111
newlyn-new-gbr-bodc,50.103,-5.5427,602,bodc,1.051227801521044
newlyn_cornwall-294a-gbr-uhslc,50.102,-5.542,602,uhslc,1.5705761990695686
newport-8452660-usa-noaa,41.5043,-71.3261,881,noaa,2.4793508622702936
newport-new-gbr-cmems,51.5496,-2.986,1003,cmems,2.118787006432921
newport-npo-gbr-bodc,51.55,-2.9874,1003,bodc,2.172787369544824
newport_beach-9410580-usa-noaa,33.6033,-117.883,89,noaa,0.4290004434158531
newport_ri-253a-usa-uhslc,41.505,-71.327,881,uhslc,1.5920308115156
nezugaseki-gs07-jpn-jodc_giaj,38.5633,139.5461,507,jodc_giaj,0.909415888553828
nice-339-fra-refmar,43.6955,7.2853,36,refmar,0.317752945172275
nice_60minute-nic-fra-cmems,43.6956,7.2855,36,cmems,0.319622614046995
nieuwe_statenzijl-nieuwstzl-nld-rws,53.2316,7.2074,1138,rws,3.73971496737665
niigatakonishiko-0103-jpn-jodc_pahb,37.9406,139.0611,106,jodc_pahb,0.4489707183553489
nikiski-9455760-usa-noaa,60.6833,-151.3981,1008,noaa,2.127917021659957
nikolski-9462450-usa-noaa,52.9406,-168.8713,365,noaa,0.7440215491142529
nishinoomote-363a-jpn-uhslc,30.735,130.992,589,uhslc,1.0366739697540666
nishinoomote-hd21-jpn-jodc_jcg,30.735,130.9922,589,jodc_jcg,1.040574789799882
nome-9468756-usa-noaa,64.4946,-165.4396,1090,noaa,2.7769978124256283
nome_ak-595a-usa-uhslc,64.5,-165.43,1090,uhslc,2.77582823887544
noordwijk_meetpost-noordwmpt-nld-rws,52.2739,4.2961,1023,rws,2.225862742769829
nordenham-4106-deu-wsv,53.4645,8.488,1151,wsv,4.058790169487537
nordrerose-nor-dnk-cmems,55.6361,12.6867,676,cmems,1.1602708536258108
norfolk_island-57700-aus-bom,-29.0584,167.9533,112,bom,0.4517899252082907
north_shields-nsh-gbr-bodc,55.0074,-1.4398,914,bodc,1.6727917363667264
north_spit-9418767-usa-noaa,40.7663,-124.2172,343,noaa,0.7202114414336209
north_sydney-612-can-meds,46.22,-60.25,537,meds,0.9534284426086984
noto-ma80-jpn-jodc_jma,37.5008,137.1553,532,jodc_jma,0.9490814688240958
noumea-019a-fra-uhslc,-22.242,166.417,118,uhslc,0.5918268374051091
noumeanumbo_60minute-nou-fra-cmems,-22.2421,166.4162,118,cmems,0.4595115846812836
nuku_alofa-038a-ton-uhslc,-21.14,-175.18,45,uhslc,0.3290215570479893
nuku_hiva-031a-fra-uhslc,-8.93,-140.082,132,uhslc,0.4847749172476346
nukualofa-66600-ton-bom,-21.1368,-175.1807,45,bom,0.4247230883968326
numbo_noumea-659-fra-refmar,-22.242,166.4162,118,refmar,0.4592466063086699
ny_alesund-nya-nor-nhs,78.9285,11.938,195,nhs,0.586318014414314
nylesund-823a-nor-uhslc,78.938,11.938,195,uhslc,0.5577189675383023
ocean_city-8570280-usa-noaa,38.3267,-75.0833,584,noaa,1.1954109871429286
ocean_city_inlet-8570283-usa-noaa,38.3283,-75.0911,584,noaa,1.0265753362041838
odomari-hd20-jpn-jodc_jcg,31.0236,130.6892,545,jodc_jcg,0.966103558747998
ofunato-351a-jpn-uhslc,39.017,141.75,93,uhslc,0.4382688087111911
ofunato-ma10-jpn-jodc_jma,39.0197,141.7533,93,jodc_jma,0.4353414411637998
oga-gs14-jpn-jodc_giaj,39.9422,139.7033,615,jodc_giaj,1.0637564233959569
ogdensburg_ny-8311030-usa-noaa,44.7017,-75.494,381,noaa,0.7667351977656365
ogi-gs20-jpn-jodc_giaj,37.8147,138.2811,58,jodc_giaj,0.3548376624492171
oil_platform_harvest-9411406-usa-noaa,34.4692,-120.6819,37,noaa,0.6084631012257524
oita-hd16-jpn-jodc_jcg,33.2661,131.6867,544,jodc_jcg,0.9658329169680498
okada-ma17-jpn-jodc_jma,34.7895,139.3914,239,jodc_jma,0.5867236337423691
okinawa-gs21-jpn-jodc_giaj,26.1794,127.8247,728,jodc_giaj,1.2552941570118417
okushiri-gs24-jpn-jodc_giaj,42.0786,139.4895,219,jodc_giaj,0.5736971674200826
olandsnorraudde-ola-swe-cmems,57.3661,17.0972,431,cmems,0.8241120299898237
olcott_ny-9052076-usa-noaa,43.3384,-78.7273,16,noaa,0.2612547869359846
old_port_tampa-8726607-usa-noaa,27.8578,-82.5528,895,noaa,1.631268858273334
omaezaki-ma20-jpn-jodc_jma,34.6083,138.2222,358,jodc_jma,0.7363861443681452
ominato-hd04-jpn-jodc_jcg,41.2564,141.145,436,jodc_jcg,0.8324770036159492
onahama-ma12-jpn-jodc_jma,36.9375,140.892,254,jodc_jma,0.6039497597081388
onisaki-gs09-jpn-jodc_giaj,34.9036,136.8239,781,jodc_giaj,1.3647529460296737
oregon_inlet_marina-8652587-usa-noaa,35.795,-75.5481,971,noaa,1.8717660042819984
ortona-ort-ita-ispra,42.3559,14.4149,280,ispra,0.6438207795936107
osaka-ma30-jpn-jodc_jma,34.6581,135.4328,835,jodc_jma,1.4926532016758265
oscarsborg-osc-nor-nhs,59.6781,10.6049,853,nhs,1.5242896392170182
oshoro-gs04-jpn-jodc_giaj,43.2094,140.8583,339,jodc_giaj,0.7171125899240233
oskarshamn-2085-swe-smhi,57.275,16.4781,455,smhi,0.8562380330223558
oskarshamn-osk-swe-cmems,57.275,16.4781,455,cmems,0.8627203739754794
oslebshausen-4883-deu-wsv,53.1198,8.7122,1161,wsv,4.42576127884745
oslo-osl-nor-nhs,59.9086,10.7345,922,nhs,1.6837101748117227
osteriff-92-deu-wsv,53.8552,9.0296,1137,wsv,3.711867018185068
oswego_ny-9052030-usa-noaa,43.4642,-76.5118,56,noaa,0.3513351429520517
otaru-ma77-jpn-jodc_jma,43.2067,141.0053,178,jodc_jma,0.5382291661567431
otaruko-0138-jpn-jodc_pahb,43.1833,141.0336,166,jodc_pahb,0.5229918989408335
otranto-otr-ita-ispra,40.1472,18.4971,51,ispra,0.3405430925026615
oudeschild-oudsd-nld-rws,53.0388,4.8502,1063,rws,2.49689881485332
oulu-oul-fin-cmems,65.0403,25.4182,826,cmems,1.4668392466868656
oulu_toppila-134248-fin-fmi,65.04,25.42,826,fmi,1.4668392479474517
oura-ma47-jpn-jodc_jma,32.9767,130.2206,973,jodc_jma,1.9046476412264048
over-94-deu-wsv,53.4287,10.1011,1162,wsv,4.46026809008603
owase-ma24-jpn-jodc_jma,34.0764,136.2072,344,jodc_jma,0.7203351530747985
oyster_landing_n_inlet_estuary-8662245-usa-noaa,33.3517,-79.1867,894,noaa,1.6257616682211844
pago_bay-1631428-usa-noaa,13.4283,144.7969,374,noaa,0.7575942713307299
pago_bay_guam-037a-usa-uhslc,13.428,144.797,374,uhslc,0.7580251317589592
pago_pago-056a-asm-uhslc,-14.283,-170.683,162,uhslc,0.5180620919944507
pago_pago-1770000-usa-noaa,-14.2767,-170.6894,162,noaa,0.5237706969974347
paita-678b-per-uhslc,-5.083,-81.167,643,uhslc,1.1078946624114945
paldiski-pal-est-cmems,59.3349,24.0796,586,cmems,1.032623430789414
palermo-pal-ita-ispra,38.1214,13.3713,117,ispra,0.4587401827580206
palinuro-pal-ita-ispra,40.0299,15.2753,704,ispra,1.2151675430862028
palma-palm-esp-ieo,39.5524,2.6389,71,ieo,0.3838848646080579
palmeira-235a-cpv-uhslc,16.755,-22.983,14,uhslc,0.2570743044188965
panama_city-8729108-usa-noaa,30.1523,-85.7,514,noaa,0.9233031084764824
panama_city_beach-761a-usa-uhslc,30.213,-85.88,714,uhslc,1.2277038372087945
panama_city_beach-8729210-usa-noaa,30.2133,-85.8783,714,noaa,1.2271933511045718
papeete-015b-fra-uhslc,-17.525,-149.567,171,uhslc,0.5277974882604028
papeete-383-fra-refmar,-17.5331,-149.5727,171,refmar,0.5778166784148641
papeete_60minute-pap-fra-cmems,-17.5331,-149.5727,171,cmems,0.5779669707979437
parnu-par-est-cmems,58.3889,24.4868,757,cmems,1.3144526489319388
parry_sound_ontario-11375-can-meds,45.34,-80.04,475,meds,0.8723162497801564
pascagoula_noaa_lab-8741533-usa-noaa,30.3678,-88.5631,813,noaa,1.4369973544534456
patonga-212440-aus-bom,-33.551,151.2746,168,bom,0.523631405712047
patricia_bay_bc-7277-can-meds,48.65,-123.45,409,meds,0.7971732576263416
pauillac-192-fra-refmar,45.1997,-0.7442,959,refmar,1.8112411237317236
peel_inlet-plpee01-aus-bom,-32.5922,115.7139,275,bom,0.6396955908343384
penang-144a-mys-uhslc,5.422,100.347,231,uhslc,0.5810849819801231
penrhyn-024a-cok-uhslc,-8.977,-158.053,135,uhslc,0.4868727622292653
pensacola-8729840-usa-noaa,30.4044,-87.2112,938,noaa,1.7506308876319854
pensacola_fl-762a-usa-uhslc,30.403,-87.213,938,uhslc,1.7504871016544257
perth_barrack_street_jetty-6223a-aus-bom,-31.9597,115.8573,283,bom,0.6487361368949517
petten_zuid-pettzd-nld-rws,52.7727,4.6497,1056,rws,2.4501356297518995
philadelphia-8545240-usa-noaa,39.9333,-75.1417,974,noaa,1.9109784717510685
philadelphia_pier_11_north-8545530-usa-noaa,39.9533,-75.1383,1119,noaa,3.135488947993518
pietarsaari-pie-fin-cmems,63.7086,22.6896,597,cmems,1.1940427348006453
pietarsaari_leppaluoto-134250-fin-fmi,63.71,22.69,597,fmi,1.0436162533718478
pilots_station_east-8760922-usa-noaa,28.9322,-89.4075,930,noaa,1.7118216664635757
pinnau_sperrwerk_bp-95-deu-wsv,53.6712,9.558,1127,wsv,3.341490531681205
pisco-683b-per-uhslc,-13.417,-76.133,580,uhslc,1.018768734749047
pluz-pluz-esp-ieo,28.1467,-15.4076,32,ieo,0.545152230103728
plymouth-ply-gbr-cmems,50.3684,-4.1852,454,cmems,0.8559147313537371
pohnpei-001b-fsm-uhslc,6.987,158.243,42,uhslc,0.4000948602053547
pohnpei-001c-fsm-uhslc,6.978,158.197,43,uhslc,0.3223135001341517
pohnpei-67950-fsm-bom,6.9867,158.2433,42,bom,0.3222839202738977
point_atkinson_bc-7795-can-meds,49.34,-123.25,588,meds,1.0364121029444848
point_edward_ontario-11940-can-meds,42.99,-82.42,370,meds,0.7520304931778317
point_iroquois_mi-9099004-usa-noaa,46.4845,-84.6309,279,noaa,0.6432064338787176
point_lonsdale-60730-aus-bom,-38.2919,144.6139,461,bom,0.8592039494117462
point_pelee_ontario-12120-can-meds,41.97,-82.53,772,meds,1.354120386977533
point_reyes-9415020-usa-noaa,37.9942,-122.9736,600,noaa,1.0504700188535705
point_richards_corio_bay-60757-aus-bom,-38.1,144.65,345,bom,0.7225284799012175
point_tupper-576-can-meds,45.6,-61.37,1001,meds,2.1159308087435145
pointe_a_pitre-125-fra-refmar,16.2244,-61.5315,100,refmar,0.4440039848003483
pointe_au_pere-2980-can-meds,48.52,-68.47,888,meds,1.611588513115993
pointe_aux_trembles-15630-can-meds,45.63,-73.49,877,meds,1.5835482463732031
pointe_claire-15330-can-meds,45.43,-73.82,427,meds,0.8203917548513096
